"country","country_count","total_payment","rental_id","inventory_id","return_date","customer_id"
"Mozambique","18","58.82",4508,3996,"2005-07-16 23:59:41",97
"Mozambique","34","142.66",4574,536,"2005-07-08 23:44:42",257
"Mozambique","23","113.77",4988,2718,"2005-07-16 01:45:14",433
"Mozambique","18","58.82",5454,3049,"2005-07-11 01:52:25",97
"Mozambique","23","113.77",5457,4179,"2005-07-12 02:30:14",433
"Mozambique","34","142.66",5495,2199,"2005-07-19 01:22:54",257
"Mozambique","34","142.66",5858,2913,"2005-07-11 20:01:07",257
"Mozambique","23","113.77",5969,4177,"2005-07-18 01:28:22",433
"Mozambique","34","142.66",6422,762,"2005-07-20 22:12:19",257
"Mozambique","18","58.82",6544,1218,"2005-07-17 08:28:15",97
"Mozambique","34","142.66",6711,2247,"2005-07-20 11:45:40",257
"Mozambique","18","58.82",6726,4494,"2005-07-16 11:11:14",97
"Mozambique","23","113.77",6765,2571,"2005-07-19 14:19:47",433
"Mozambique","23","113.77",6848,1782,"2005-07-14 17:03:07",433
"Mozambique","23","113.77",6850,1145,"2005-07-17 21:26:42",433
"Mozambique","34","142.66",7007,4186,"2005-07-31 21:04:39",257
"Mozambique","34","142.66",7176,227,"2005-07-29 14:00:28",257
"Mozambique","18","58.82",7182,3209,"2005-08-03 12:48:38",97
"Mozambique","34","142.66",7496,2449,"2005-08-02 20:12:05",257
"Mozambique","34","142.66",7510,1617,"2005-08-01 17:14:57",257
"Mozambique","34","142.66",7518,2676,"2005-08-03 15:26:16",257
"Mozambique","23","113.77",7821,1184,"2005-08-03 05:08:23",433
"Mozambique","23","113.77",7907,3252,"2005-07-30 15:27:00",433
"Mozambique","18","58.82",7924,656,"2005-07-30 06:45:53",97
"Mozambique","34","142.66",8156,1977,"2005-08-01 01:52:04",257
"Mozambique","34","142.66",8252,3312,"2005-07-31 20:34:17",257
"Mozambique","34","142.66",8344,221,"2005-08-06 01:53:25",257
"Mozambique","23","113.77",8414,1337,"2005-08-06 10:54:35",433
"Mozambique","18","58.82",8438,720,"2005-08-04 07:39:42",97
"Mozambique","34","142.66",8640,1874,"2005-08-01 13:09:17",257
"Mozambique","23","113.77",8713,473,"2005-08-02 16:37:19",433
"Mozambique","34","142.66",8946,3510,"2005-08-04 00:50:53",257
"Mozambique","23","113.77",9161,969,"2005-08-02 05:32:18",433
"Mozambique","23","113.77",9294,2468,"2005-08-07 18:49:37",433
"Mozambique","18","58.82",9591,504,"2005-08-01 07:30:28",97
"Mozambique","34","142.66",9800,2153,"2005-08-02 10:13:58",257
"Mozambique","34","142.66",10142,1839,"2005-08-09 19:04:54",257
"Mozambique","23","113.77",10663,4258,"2005-08-08 21:17:08",433
"Mozambique","18","58.82",10820,1487,"2005-08-02 17:59:40",97
"Mozambique","34","142.66",11230,1463,"2005-08-04 13:42:08",257
"Mozambique","34","142.66",11394,2087,"2005-08-06 22:51:45",257
"Mozambique","34","142.66",11545,3198,"2005-08-25 22:47:06",257
"Mozambique","23","113.77",11664,1343,"2005-08-18 02:40:52",433
"Mozambique","34","142.66",11860,4354,"2005-08-24 14:47:26",257
"Mozambique","23","113.77",12669,4530,"2005-08-24 14:55:47",433
"Mozambique","34","142.66",12841,4233,"2005-08-24 02:56:55",257
"Mozambique","34","142.66",12904,459,"2005-08-27 23:24:50",257
"Mozambique","34","142.66",13203,804,"2005-08-27 15:38:58",257
"Mozambique","34","142.66",13218,4148,"2005-08-22 17:28:39",257
"Mozambique","23","113.77",13273,4181,"2005-08-21 14:15:13",433
"Mozambique","34","142.66",13389,3352,"2005-08-25 02:38:51",257
"Mozambique","23","113.77",13801,1464,"2005-08-21 16:29:53",433
"Mozambique","34","142.66",13846,3289,"2005-08-28 16:58:31",257
"Mozambique","34","142.66",14115,1945,"2005-08-24 01:21:29",257
"Mozambique","18","58.82",14323,1257,"2005-08-25 10:44:43",97
"Mozambique","23","113.77",14523,345,"2005-08-22 18:06:45",433
"Mozambique","23","113.77",14559,3842,"2005-08-30 15:26:35",433
"Mozambique","18","58.82",15006,2967,"2005-08-23 11:57:15",97
"Mozambique","34","142.66",15025,2107,"2005-08-24 06:09:24",257
"Mozambique","23","113.77",15476,2478,"2005-08-26 21:07:07",433
"Mozambique","23","113.77",15502,3219,"2005-08-31 00:36:04",433
"Mozambique","34","142.66",15967,321,"2005-08-29 14:51:06",257
"Mozambique","34","142.66",15968,3598,"2005-08-24 15:07:29",257
"Morocco","26","105.74",128,4322,"2005-05-29 23:34:53",40
"Morocco","20","73.80",243,1721,"2005-06-03 17:28:05",543
"Morocco","19","94.81",370,3347,"2005-06-05 06:39:43",22
"Morocco","20","73.80",476,2451,"2005-06-03 19:12:36",543
"Morocco","19","94.81",556,1814,"2005-06-06 07:29:36",22
"Morocco","19","94.81",820,2584,"2005-06-07 00:22:22",22
"Morocco","20","73.80",1720,3500,"2005-06-21 13:57:14",543
"Morocco","20","73.80",2426,474,"2005-06-22 14:30:44",543
"Morocco","26","105.74",2470,4319,"2005-06-25 18:48:31",40
"Morocco","26","105.74",2896,1086,"2005-06-26 05:29:42",40
"Morocco","26","105.74",2993,1527,"2005-06-22 13:36:12",40
"Morocco","20","73.80",3070,3860,"2005-06-25 12:52:39",543
"Morocco","20","73.80",3128,189,"2005-06-24 20:54:47",543
"Morocco","19","94.81",3419,4022,"2005-06-22 15:08:01",22
"Morocco","26","105.74",3428,1959,"2005-06-22 18:23:34",40
"Morocco","20","73.80",3467,729,"2005-06-27 00:03:25",543
"Morocco","19","94.81",4215,1239,"2005-07-11 15:14:52",22
"Morocco","20","73.80",4887,3613,"2005-07-15 22:53:14",543
"Morocco","26","105.74",5001,2025,"2005-07-16 03:25:04",40
"Morocco","19","94.81",5294,3237,"2005-07-15 15:28:42",22
"Morocco","20","73.80",5467,374,"2005-07-16 17:06:47",543
"Morocco","26","105.74",5777,3959,"2005-07-17 15:48:41",40
"Morocco","19","94.81",5815,2934,"2005-07-13 12:09:19",22
"Morocco","26","105.74",5869,2157,"2005-07-17 18:42:09",40
"Morocco","20","73.80",6013,3774,"2005-07-14 02:07:03",543
"Morocco","26","105.74",6502,1641,"2005-07-17 08:47:45",40
"Morocco","19","94.81",7087,1159,"2005-08-02 00:53:08",22
"Morocco","20","73.80",7312,228,"2005-07-31 07:56:14",543
"Morocco","26","105.74",7684,3365,"2005-07-31 04:40:54",40
"Morocco","19","94.81",7705,1072,"2005-08-05 01:19:58",22
"Morocco","26","105.74",8031,2196,"2005-08-02 18:27:49",40
"Morocco","26","105.74",8170,2495,"2005-08-03 22:02:29",40
"Morocco","20","73.80",8580,4040,"2005-08-04 16:39:27",543
"Morocco","20","73.80",8845,3036,"2005-08-02 20:16:13",543
"Morocco","26","105.74",9050,106,"2005-08-06 06:37:55",40
"Morocco","19","94.81",9410,1789,"2005-07-31 19:57:05",22
"Morocco","20","73.80",9505,4047,"2005-08-05 18:24:19",543
"Morocco","19","94.81",9580,532,"2005-08-05 06:01:11",22
"Morocco","26","105.74",9700,2678,"2005-08-02 09:53:59",40
"Morocco","26","105.74",9961,1856,"2005-08-07 18:37:50",40
"Morocco","26","105.74",9975,2564,"2005-08-07 20:13:43",40
"Morocco","20","73.80",9999,1438,"2005-08-01 14:25:53",543
"Morocco","20","73.80",10257,2403,"2005-08-04 04:45:43",543
"Morocco","26","105.74",10442,4570,"2005-08-05 09:07:08",40
"Morocco","20","73.80",10520,4396,"2005-08-06 17:28:58",543
"Morocco","20","73.80",11241,3657,"2005-08-11 11:36:24",543
"Morocco","20","73.80",11681,1260,"2005-08-26 01:29:30",543
"Morocco","26","105.74",11919,4497,"2005-08-20 16:59:49",40
"Morocco","26","105.74",11948,3329,"2005-08-25 21:16:05",40
"Morocco","19","94.81",12023,247,"2005-08-26 23:03:54",22
"Morocco","19","94.81",12124,2036,"2005-08-21 01:40:46",22
"Morocco","19","94.81",12222,3949,NULL,22
"Morocco","26","105.74",12396,3624,"2005-08-26 05:35:23",40
"Morocco","19","94.81",12809,2005,"2005-08-23 06:06:24",22
"Morocco","26","105.74",12877,1016,"2005-08-25 02:10:58",40
"Morocco","19","94.81",13060,507,"2005-08-28 15:22:25",22
"Morocco","26","105.74",13149,1436,"2005-08-28 18:12:12",40
"Morocco","20","73.80",13187,1944,"2005-08-20 19:37:48",543
"Morocco","26","105.74",13376,898,"2005-08-22 01:14:45",40
"Morocco","26","105.74",13840,1211,"2005-08-28 11:53:20",40
"Morocco","26","105.74",13951,2034,"2005-08-26 14:50:11",40
"Morocco","19","94.81",14056,1300,"2005-08-27 01:05:53",22
"Morocco","26","105.74",14260,2961,"2005-08-29 09:01:08",40
"Morocco","19","94.81",14564,3250,"2005-08-26 16:58:43",22
"Morocco","19","94.81",15134,4442,"2005-08-29 18:03:25",22
"Morocco","26","105.74",15193,1033,"2005-08-25 17:23:49",40
"Morocco","20","73.80",15281,3992,"2005-08-27 21:55:26",543
"Morocco","19","94.81",15589,2379,"2005-08-30 07:44:31",22
"Morocco","19","94.81",15658,3565,"2005-08-25 05:38:43",22
"Morocco","20","73.80",15785,1758,"2005-08-27 10:16:27",543
"Morocco","19","94.81",15793,2863,"2005-08-24 19:59:19",22
"Moldova","34","127.66",1250,4360,"2005-06-23 03:11:40",38
"Moldova","34","127.66",2550,1370,"2005-06-24 01:37:55",38
"Moldova","34","127.66",2605,2342,"2005-06-25 07:00:01",38
"Moldova","34","127.66",3003,616,"2005-06-22 06:28:51",38
"Moldova","34","127.66",3392,3343,"2005-06-29 18:19:44",38
"Moldova","34","127.66",4202,2274,"2005-07-16 16:32:48",38
"Moldova","34","127.66",4228,1020,"2005-07-12 10:52:02",38
"Moldova","34","127.66",4300,1189,"2005-07-10 13:59:16",38
"Moldova","34","127.66",4644,3239,"2005-07-10 07:20:29",38
"Moldova","34","127.66",5273,4570,"2005-07-14 13:27:24",38
"Moldova","34","127.66",5460,2410,"2005-07-12 21:26:14",38
"Moldova","34","127.66",5822,1385,"2005-07-13 19:05:39",38
"Moldova","34","127.66",6864,2252,"2005-07-19 15:52:25",38
"Moldova","34","127.66",6961,2205,"2005-07-30 00:26:49",38
"Moldova","34","127.66",7158,2432,"2005-08-03 06:00:58",38
"Moldova","34","127.66",7163,3666,"2005-08-04 06:03:11",38
"Moldova","34","127.66",7321,3525,"2005-08-03 07:35:38",38
"Moldova","34","127.66",7795,1278,"2005-07-31 12:03:16",38
"Moldova","34","127.66",8924,2291,"2005-08-05 02:13:58",38
"Moldova","34","127.66",9216,2783,"2005-07-31 11:27:19",38
"Moldova","34","127.66",9284,3976,"2005-08-01 17:45:19",38
"Moldova","34","127.66",9621,325,"2005-08-08 03:50:08",38
"Moldova","34","127.66",10111,3474,"2005-08-06 02:58:33",38
"Moldova","34","127.66",10524,4116,"2005-08-08 10:40:12",38
"Moldova","34","127.66",11049,4352,"2005-08-11 10:09:40",38
"Moldova","34","127.66",11344,365,"2005-08-07 16:44:26",38
"Moldova","34","127.66",11817,2297,"2005-08-19 18:06:01",38
"Moldova","34","127.66",12092,3964,"2005-08-18 16:46:15",38
"Moldova","34","127.66",12187,3360,"2005-08-22 20:12:50",38
"Moldova","34","127.66",14554,31,"2005-08-26 13:09:01",38
"Moldova","34","127.66",14632,2807,"2005-08-25 00:33:06",38
"Moldova","34","127.66",14787,2634,"2005-08-28 22:30:59",38
"Moldova","34","127.66",15668,1963,"2005-08-29 03:17:04",38
"Moldova","34","127.66",15738,556,"2005-08-30 15:07:50",38
"Mexico","21","93.79",15,3049,"2005-06-03 03:30:22",319
"Mexico","24","109.76",17,830,"2005-05-27 00:43:36",575
"Mexico","21","69.79",31,4482,"2005-05-30 07:15:17",369
"Mexico","25","91.75",58,3050,"2005-05-28 14:40:14",323
"Mexico","30","121.70",77,1303,"2005-05-26 16:53:59",451
"Mexico","23","96.77",85,470,"2005-05-29 16:53:34",414
"Mexico","19","52.81",93,4360,"2005-06-03 20:18:16",288
"Mexico","23","106.77",102,373,"2005-05-31 19:47:10",343
"Mexico","28","126.72",105,794,"2005-05-30 12:03:12",108
"Mexico","28","130.72",122,2908,"2005-06-02 19:07:21",273
"Mexico","21","93.79",149,1084,"2005-06-02 21:30:05",319
"Mexico","24","102.76",181,2417,"2005-05-29 06:34:06",587
"Mexico","19","88.81",189,984,"2005-05-27 06:11:41",247
"Mexico","28","134.72",225,651,"2005-06-01 07:01:50",467
"Mexico","26","125.74",259,30,"2005-06-04 15:27:46",482
"Mexico","23","96.77",261,1369,"2005-06-02 09:47:23",414
"Mexico","25","88.75",275,1718,"2005-06-04 22:35:53",133
"Mexico","24","112.76",281,1208,"2005-05-27 18:11:35",582
"Mexico","21","69.79",294,2751,"2005-05-28 17:20:57",369
"Mexico","30","121.70",328,2524,"2005-06-01 02:27:31",451
"Mexico","24","102.76",361,6,"2005-05-31 08:01:28",587
"Mexico","24","109.76",395,752,"2005-05-31 13:42:49",575
"Mexico","30","128.70",408,1438,"2005-05-28 11:57:39",84
"Mexico","22","94.78",422,1152,"2005-06-01 11:47:55",150
"Mexico","19","52.81",427,1677,"2005-06-05 13:22:04",288
"Mexico","21","93.79",439,354,"2005-06-02 23:01:48",319
"Mexico","25","88.75",447,3890,"2005-06-05 18:38:02",133
"Mexico","19","88.81",448,2671,"2005-06-03 20:28:08",247
"Mexico","19","88.81",450,1343,"2005-06-05 23:52:54",247
"Mexico","24","109.76",454,3499,"2005-05-30 15:46:36",575
"Mexico","23","106.77",455,3344,"2005-06-04 23:40:29",343
"Mexico","22","89.78",462,2314,"2005-06-03 21:12:36",364
"Mexico","19","52.81",503,3005,"2005-05-28 22:12:25",288
"Mexico","19","52.81",565,1494,"2005-06-01 07:28:31",288
"Mexico","22","94.78",609,2944,"2005-06-05 14:47:02",150
"Mexico","16","68.84",640,495,"2005-05-30 13:39:26",465
"Mexico","21","95.79",660,1414,"2005-05-30 15:26:31",578
"Mexico","26","125.74",680,4147,"2005-06-02 02:28:26",482
"Mexico","25","91.75",729,1688,"2005-06-04 03:23:13",323
"Mexico","32","143.68",735,3421,"2005-06-07 13:35:13",454
"Mexico","30","128.70",739,1183,"2005-06-06 09:21:18",84
"Mexico","24","109.76",769,1523,"2005-06-01 17:43:44",575
"Mexico","24","109.76",774,1188,"2005-06-01 18:51:43",575
"Mexico","30","128.70",834,3628,"2005-05-30 22:00:30",84
"Mexico","21","69.79",854,921,"2005-06-01 06:34:11",369
"Mexico","25","91.75",878,4265,"2005-06-07 04:35:13",323
"Mexico","26","125.74",879,4021,"2005-06-05 01:45:42",482
"Mexico","23","100.77",909,3775,"2005-06-08 12:07:38",486
"Mexico","21","69.79",913,3213,"2005-06-07 13:22:58",369
"Mexico","27","86.73",915,1859,"2005-06-02 11:55:27",115
"Mexico","23","100.77",946,1264,"2005-06-08 11:38:08",486
"Mexico","25","97.75",976,2290,"2005-06-06 02:16:19",581
"Mexico","28","130.72",980,4169,"2005-06-01 20:32:19",273
"Mexico","27","86.73",983,63,"2005-06-02 22:56:51",115
"Mexico","22","94.78",995,17,"2005-06-06 02:30:02",150
"Mexico","28","126.72",1055,1639,"2005-06-03 01:57:18",108
"Mexico","25","91.75",1060,2676,"2005-06-09 04:02:43",570
"Mexico","25","98.75",1098,1050,"2005-06-09 18:42:48",425
"Mexico","27","86.73",1102,2052,"2005-06-04 17:38:29",115
"Mexico","17","65.83",1103,3154,"2005-06-09 10:27:18",353
"Mexico","30","121.70",1113,2078,"2005-06-05 18:05:44",451
"Mexico","23","100.77",1129,386,"2005-06-04 23:05:48",486
"Mexico","25","97.75",1151,1281,"2005-06-03 23:24:00",581
"Mexico","25","91.75",1167,4021,"2005-06-18 05:18:58",323
"Mexico","30","128.70",1195,2272,"2005-06-17 21:50:38",84
"Mexico","30","121.70",1202,2821,"2005-06-16 21:56:04",451
"Mexico","21","69.79",1224,1572,"2005-06-17 03:49:25",369
"Mexico","25","91.75",1259,4460,"2005-06-23 04:02:55",570
"Mexico","30","128.70",1320,4484,"2005-06-17 13:44:13",84
"Mexico","24","102.76",1330,1219,"2005-06-24 13:36:17",587
"Mexico","16","68.84",1337,4014,"2005-06-20 12:38:42",465
"Mexico","17","65.83",1359,3140,"2005-06-17 14:55:30",353
"Mexico","27","86.73",1361,4338,"2005-06-19 17:08:38",115
"Mexico","28","126.72",1372,3740,"2005-06-17 18:02:48",108
"Mexico","28","130.72",1391,4213,"2005-06-22 21:32:21",273
"Mexico","23","71.77",1393,2767,"2005-06-19 10:40:50",177
"Mexico","25","91.75",1417,1334,"2005-06-19 14:00:51",570
"Mexico","28","126.72",1425,1308,"2005-06-18 22:50:46",108
"Mexico","19","52.81",1466,1057,"2005-06-24 22:46:04",288
"Mexico","24","109.76",1494,244,"2005-06-19 18:46:20",575
"Mexico","27","86.73",1515,3244,"2005-06-20 02:33:50",115
"Mexico","25","88.75",1522,235,"2005-06-22 05:38:39",133
"Mexico","23","71.77",1524,3439,"2005-06-19 03:32:52",177
"Mexico","23","106.77",1547,2909,"2005-06-19 01:13:24",343
"Mexico","23","106.77",1564,145,"2005-06-24 03:12:07",343
"Mexico","23","71.77",1621,3677,"2005-06-19 02:35:12",177
"Mexico","21","93.79",1632,1518,"2005-06-17 03:40:42",319
"Mexico","32","143.68",1647,1936,"2005-06-17 10:46:58",454
"Mexico","22","95.78",1655,3693,"2005-06-23 14:53:39",488
"Mexico","22","95.78",1704,4425,"2005-06-24 18:12:56",488
"Mexico","24","112.76",1719,2699,"2005-06-18 14:12:53",582
"Mexico","22","89.78",1722,2142,"2005-06-19 13:01:52",364
"Mexico","28","134.72",1737,4029,"2005-06-23 12:22:44",467
"Mexico","23","71.77",1738,3260,"2005-06-20 15:22:27",177
"Mexico","28","130.72",1747,1661,"2005-06-25 21:48:33",273
"Mexico","28","130.72",1765,822,"2005-06-19 23:40:10",273
"Mexico","25","91.75",1786,263,"2005-06-19 14:24:54",323
"Mexico","25","91.75",1804,1152,"2005-06-18 02:31:15",570
"Mexico","30","128.70",1815,1551,"2005-06-17 16:37:07",84
"Mexico","24","109.76",1824,2269,"2005-06-18 18:12:04",575
"Mexico","21","95.79",1826,421,"2005-06-25 18:46:52",578
"Mexico","32","143.68",1844,2307,"2005-06-22 02:19:53",454
"Mexico","30","121.70",1851,1121,"2005-06-22 19:54:26",451
"Mexico","32","143.68",1861,135,"2005-06-25 02:11:31",454
"Mexico","24","109.76",1866,2579,"2005-06-19 06:14:19",575
"Mexico","23","106.77",1879,3983,"2005-06-19 00:00:34",343
"Mexico","21","93.79",1892,139,"2005-06-20 00:06:33",319
"Mexico","23","106.77",1922,2484,"2005-06-18 09:15:25",343
"Mexico","17","65.83",1928,3454,"2005-06-26 08:17:31",353
"Mexico","32","143.68",1938,570,"2005-06-19 01:43:36",454
"Mexico","30","121.70",1940,105,"2005-06-22 11:59:22",451
"Mexico","25","97.75",1958,1843,"2005-06-23 07:55:01",581
"Mexico","25","91.75",2008,2081,"2005-06-25 13:16:05",570
"Mexico","30","128.70",2012,3588,"2005-06-24 17:18:15",84
"Mexico","21","93.79",2021,2852,"2005-06-23 17:17:18",319
"Mexico","25","91.75",2031,4275,"2005-06-25 10:06:03",570
"Mexico","24","102.76",2034,1512,"2005-06-22 08:53:16",587
"Mexico","23","100.77",2036,100,"2005-06-18 15:42:52",486
"Mexico","30","128.70",2042,3102,"2005-06-18 14:43:02",84
"Mexico","32","143.68",2048,2055,"2005-06-23 16:29:29",454
"Mexico","28","126.72",2061,4575,"2005-06-24 16:36:00",108
"Mexico","16","68.84",2079,3853,"2005-06-18 18:10:45",465
"Mexico","25","97.75",2101,2137,"2005-06-20 15:38:02",581
"Mexico","23","100.77",2102,2316,"2005-06-23 23:21:22",486
"Mexico","28","134.72",2121,141,"2005-06-22 23:06:54",467
"Mexico","25","97.75",2137,1158,"2005-06-20 21:05:28",581
"Mexico","16","68.84",2159,3095,"2005-06-25 00:18:29",465
"Mexico","32","143.68",2182,3494,"2005-06-26 20:01:18",454
"Mexico","28","126.72",2210,219,"2005-06-21 00:45:01",108
"Mexico","24","102.76",2220,320,"2005-06-21 07:45:36",587
"Mexico","23","96.77",2246,4287,"2005-06-22 09:14:29",414
"Mexico","25","91.75",2261,1763,"2005-06-24 05:06:15",570
"Mexico","19","88.81",2288,877,"2005-06-26 07:44:17",247
"Mexico","28","130.72",2301,869,"2005-06-25 10:31:03",273
"Mexico","24","102.76",2329,4156,"2005-06-20 12:03:52",587
"Mexico","24","112.76",2337,4522,"2005-06-26 06:59:27",582
"Mexico","30","128.70",2409,656,"2005-06-20 18:23:33",84
"Mexico","32","143.68",2437,1799,"2005-06-21 18:36:26",454
"Mexico","22","89.78",2442,4045,"2005-06-22 16:18:18",364
"Mexico","23","106.77",2461,78,"2005-06-28 01:35:12",343
"Mexico","23","71.77",2467,4387,"2005-06-20 17:01:05",177
"Mexico","16","68.84",2524,441,"2005-06-25 01:46:11",465
"Mexico","23","96.77",2559,4433,"2005-06-28 07:49:46",414
"Mexico","23","100.77",2566,495,"2005-06-25 08:43:39",486
"Mexico","22","89.78",2606,4133,"2005-06-21 03:15:32",364
"Mexico","21","95.79",2615,3810,"2005-06-27 12:50:13",578
"Mexico","25","88.75",2665,4531,"2005-06-26 11:55:35",133
"Mexico","32","143.68",2666,1872,"2005-06-28 12:47:12",454
"Mexico","30","121.70",2671,2164,"2005-06-26 14:30:11",451
"Mexico","21","93.79",2703,4080,"2005-06-28 08:26:06",319
"Mexico","23","100.77",2797,3222,"2005-06-20 22:43:32",486
"Mexico","22","89.78",2857,2886,"2005-06-25 04:24:15",364
"Mexico","28","134.72",2870,214,"2005-06-28 20:21:46",467
"Mexico","21","93.79",2884,3384,"2005-06-21 04:03:16",319
"Mexico","30","121.70",2909,1701,"2005-06-25 06:06:10",451
"Mexico","30","121.70",2917,647,"2005-06-24 01:17:35",451
"Mexico","25","91.75",2933,4483,"2005-06-26 07:12:23",323
"Mexico","22","89.78",2962,2978,"2005-06-26 04:43:55",364
"Mexico","23","106.77",2980,310,"2005-06-29 07:57:03",343
"Mexico","25","88.75",3006,1677,"2005-06-22 07:26:29",133
"Mexico","26","125.74",3048,4389,"2005-06-26 11:06:55",482
"Mexico","24","112.76",3071,1198,"2005-06-24 19:01:42",582
"Mexico","28","126.72",3116,276,"2005-06-21 12:12:55",108
"Mexico","25","91.75",3138,2265,"2005-06-26 20:41:45",570
"Mexico","22","94.78",3187,4357,"2005-06-27 01:14:07",150
"Mexico","28","130.72",3202,2725,"2005-06-24 04:05:47",273
"Mexico","32","143.68",3221,245,"2005-06-25 06:31:47",454
"Mexico","17","65.83",3233,3542,"2005-06-28 05:23:31",353
"Mexico","28","134.72",3250,736,"2005-06-29 00:53:36",467
"Mexico","26","125.74",3255,2564,"2005-06-24 04:02:52",482
"Mexico","21","93.79",3256,1235,"2005-06-30 02:51:42",319
"Mexico","25","98.75",3276,1890,"2005-06-29 03:26:52",425
"Mexico","27","86.73",3289,2248,"2005-06-30 00:54:48",115
"Mexico","21","95.79",3305,2811,"2005-06-27 06:16:57",578
"Mexico","30","121.70",3316,3271,"2005-06-28 07:44:18",451
"Mexico","23","96.77",3318,1111,"2005-06-27 14:07:05",414
"Mexico","32","143.68",3362,1284,"2005-06-23 06:59:54",454
"Mexico","25","88.75",3365,657,"2005-06-23 13:38:48",133
"Mexico","23","106.77",3407,3919,"2005-06-24 15:38:02",343
"Mexico","22","94.78",3456,1119,"2005-06-28 18:18:47",150
"Mexico","21","69.79",3490,3041,"2005-07-12 22:07:13",369
"Mexico","27","86.73",3544,3098,"2005-07-09 04:35:32",115
"Mexico","28","130.72",3556,3142,"2005-07-06 22:08:13",273
"Mexico","24","109.76",3558,1742,"2005-07-15 01:38:06",575
"Mexico","24","102.76",3562,1660,"2005-07-11 05:48:36",587
"Mexico","32","143.68",3622,3489,"2005-07-12 03:14:04",454
"Mexico","27","86.73",3624,1778,"2005-07-13 08:30:27",115
"Mexico","26","125.74",3650,3606,"2005-07-08 01:50:15",482
"Mexico","22","89.78",3678,3861,"2005-07-10 05:01:15",364
"Mexico","25","91.75",3704,2687,"2005-07-13 12:44:45",323
"Mexico","24","112.76",3767,923,"2005-07-08 18:48:27",582
"Mexico","25","98.75",3807,39,"2005-07-10 09:20:44",425
"Mexico","30","121.70",3826,73,"2005-07-13 12:35:58",451
"Mexico","23","100.77",3835,935,"2005-07-11 17:04:45",486
"Mexico","28","126.72",3875,712,"2005-07-11 17:34:39",108
"Mexico","21","69.79",3903,3614,"2005-07-08 23:27:32",369
"Mexico","19","88.81",3955,2523,"2005-07-08 03:43:08",247
"Mexico","23","96.77",3957,443,"2005-07-16 01:08:47",414
"Mexico","19","52.81",3958,4117,"2005-07-10 19:31:33",288
"Mexico","22","89.78",3961,4320,"2005-07-09 03:14:43",364
"Mexico","24","102.76",3969,383,"2005-07-08 02:11:59",587
"Mexico","23","106.77",3978,4341,"2005-07-10 17:45:33",343
"Mexico","25","91.75",3984,2205,"2005-07-08 21:40:36",570
"Mexico","22","89.78",4047,3475,"2005-07-09 02:42:49",364
"Mexico","25","91.75",4069,3361,"2005-07-10 23:59:06",570
"Mexico","30","128.70",4079,2202,"2005-07-16 08:46:27",84
"Mexico","28","126.72",4082,2904,"2005-07-12 00:55:53",108
"Mexico","23","100.77",4110,226,"2005-07-12 05:43:27",486
"Mexico","21","93.79",4119,2078,"2005-07-13 01:56:03",319
"Mexico","22","95.78",4133,3672,"2005-07-16 03:43:26",488
"Mexico","19","88.81",4198,333,"2005-07-16 15:29:11",247
"Mexico","23","100.77",4205,3922,"2005-07-11 06:12:39",486
"Mexico","25","97.75",4210,1972,"2005-07-16 12:38:20",581
"Mexico","28","134.72",4216,1216,"2005-07-08 09:59:34",467
"Mexico","28","134.72",4222,2053,"2005-07-11 11:09:21",467
"Mexico","22","95.78",4233,1849,"2005-07-13 16:37:20",488
"Mexico","25","97.75",4244,592,"2005-07-09 15:32:58",581
"Mexico","28","134.72",4259,4378,"2005-07-11 19:38:18",467
"Mexico","22","94.78",4271,533,"2005-07-15 12:05:52",150
"Mexico","21","93.79",4295,2490,"2005-07-13 13:06:51",319
"Mexico","28","126.72",4303,818,"2005-07-14 17:42:32",108
"Mexico","25","97.75",4338,3152,"2005-07-12 21:03:56",581
"Mexico","25","98.75",4361,116,"2005-07-12 22:36:23",425
"Mexico","25","98.75",4362,3759,"2005-07-14 14:59:30",425
"Mexico","17","65.83",4380,3164,"2005-07-14 17:06:00",353
"Mexico","23","100.77",4381,3727,"2005-07-10 16:54:53",486
"Mexico","23","96.77",4437,3578,"2005-07-13 19:40:41",414
"Mexico","23","106.77",4472,2089,"2005-07-16 20:16:06",343
"Mexico","25","98.75",4483,1222,"2005-07-17 00:20:12",425
"Mexico","19","88.81",4492,1152,"2005-07-10 22:11:04",247
"Mexico","21","95.79",4496,150,"2005-07-08 20:34:19",578
"Mexico","25","88.75",4506,1484,"2005-07-13 04:54:18",133
"Mexico","30","121.70",4538,3638,"2005-07-15 08:24:29",451
"Mexico","32","143.68",4562,963,"2005-07-12 08:16:32",454
"Mexico","25","88.75",4566,4302,"2005-07-15 01:53:50",133
"Mexico","25","91.75",4572,1324,"2005-07-12 04:46:59",323
"Mexico","25","97.75",4613,476,"2005-07-09 04:47:49",581
"Mexico","21","93.79",4630,3446,"2005-07-09 13:09:38",319
"Mexico","28","126.72",4650,2850,"2005-07-15 15:20:08",108
"Mexico","25","98.75",4659,4389,"2005-07-14 14:56:28",425
"Mexico","25","97.75",4669,3494,"2005-07-16 07:52:08",581
"Mexico","25","88.75",4681,1025,"2005-07-16 09:21:03",133
"Mexico","22","89.78",4689,2519,"2005-07-16 06:07:47",364
"Mexico","19","52.81",4692,1490,"2005-07-09 14:08:06",288
"Mexico","25","91.75",4698,3963,"2005-07-13 13:45:31",570
